family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
exp3_extended_regression,regression,max_dbp,spearman_rho,True,meds,mapped,2133,hospitalization_id,0.3687315868223314,0.3443618622898143,-0.024369724532517123,-0.024369724532517123,-0.05283478161534912,0.004613189637603279,-0.05283478161534912,0.004613189637603279,0.09945027486256872,0.5114585564360677
exp3_extended_regression,regression,max_dbp,r2,True,meds,mapped,2133,hospitalization_id,0.10895600638953229,0.09753847635579183,-0.011417530033740464,-0.011417530033740464,-0.03508464798356674,0.01052396702150109,-0.03508464798356674,0.01052396702150109,0.3058470764617691,0.8251874062968515
exp3_extended_regression,regression,max_dbp,mae,False,meds,mapped,2133,hospitalization_id,17.333376022994376,17.419848743353114,0.08647272035873854,-0.08647272035873854,-0.1947435219211779,0.3647084595189193,-0.3647084595189193,0.1947435219211779,0.5162418790604698,0.9012636538873422
exp3_extended_regression,regression,max_dbp,rmse,False,meds,mapped,2133,hospitalization_id,23.35323647784324,23.502380382862544,0.1491439050193044,-0.1491439050193044,-0.1368984495295102,0.44914156456809534,-0.44914156456809534,0.1368984495295102,0.3058470764617691,0.8251874062968515
exp3_extended_regression,regression,max_dbp,spearman_rho,True,meds,randomized,2133,hospitalization_id,0.3687315868223314,0.3512060760199471,-0.017525510802384348,-0.017525510802384348,-0.04689747657554985,0.011323906410543094,-0.04689747657554985,0.011323906410543094,0.23638180909545228,0.6808903240687348
exp3_extended_regression,regression,max_dbp,r2,True,meds,randomized,2133,hospitalization_id,0.10895600638953229,0.09447453445565956,-0.014481471933872725,-0.014481471933872725,-0.03587270906838902,0.007870035332795896,-0.03587270906838902,0.007870035332795896,0.18640679660169915,0.672863568215892
exp3_extended_regression,regression,max_dbp,mae,False,meds,randomized,2133,hospitalization_id,17.333376022994376,17.427751041244903,0.09437501825052763,-0.09437501825052763,-0.18954979335738792,0.3513315006863643,-0.3513315006863643,0.18954979335738792,0.49375312343828087,0.9012636538873422
exp3_extended_regression,regression,max_dbp,rmse,False,meds,randomized,2133,hospitalization_id,23.35323647784324,23.542242975081145,0.18900649723790508,-0.18900649723790508,-0.10465370809375542,0.4605311941281926,-0.4605311941281926,0.10465370809375542,0.18640679660169915,0.672863568215892
exp3_extended_regression,regression,max_dbp,spearman_rho,True,meds,freqmatched,2133,hospitalization_id,0.3687315868223314,0.36302398240789197,-0.00570760441443946,-0.00570760441443946,-0.03401704416226939,0.02301240139212823,-0.03401704416226939,0.02301240139212823,0.7031484257871065,0.9233447792232916
exp3_extended_regression,regression,max_dbp,r2,True,meds,freqmatched,2133,hospitalization_id,0.10895600638953229,0.10663503913375516,-0.002320967255777129,-0.002320967255777129,-0.023538520068963363,0.019958122173584995,-0.023538520068963363,0.019958122173584995,0.8395802098950524,0.8947879001675634
