family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
exp2_primary_binary,classification,icu_admission,roc_auc,True,discrete_none,discrete_rope,53978,hospitalization_id,0.8161464429532784,0.8125284402481486,-0.003618002705129797,-0.003618002705129797,-0.0093448074312923,0.0017282339725022149,-0.0093448074312923,0.0017282339725022149,0.20439780109945027,0.2306026473942516
exp2_primary_binary,classification,icu_admission,pr_auc,True,discrete_none,discrete_rope,53978,hospitalization_id,0.33024556031288854,0.3162696460038061,-0.01397591430908246,-0.01397591430908246,-0.022488617676889363,-0.0055419433492165555,-0.022488617676889363,-0.0055419433492165555,0.0014992503748125937,0.0021279682739275526
exp2_primary_binary,classification,icu_admission,brier,False,discrete_none,discrete_rope,53978,hospitalization_id,0.035652727273168074,0.03612369793911829,0.0004709706659502197,-0.0004709706659502197,0.00020614487967381638,0.0007295156274439502,-0.0007295156274439502,-0.00020614487967381638,0.0004997501249375312,0.0007582415688707371
exp2_primary_binary,classification,icu_admission,ece_15,False,discrete_none,discrete_rope,53978,hospitalization_id,0.0047820635351262415,0.005573812772506816,0.0007917492373805748,-0.0007917492373805748,-0.0010004502635525317,0.0018866811850389068,-0.0018866811850389068,0.0010004502635525317,0.22938530734632684,0.40371814092953523
exp2_primary_binary,classification,icu_admission,roc_auc,True,discrete_none,discrete_tt,53978,hospitalization_id,0.8161464429532784,0.8055325158956022,-0.010613927057676276,-0.010613927057676276,-0.01627747837426622,-0.004784245800698705,-0.01627747837426622,-0.004784245800698705,0.0009995002498750624,0.0015164831377414742
exp2_primary_binary,classification,icu_admission,pr_auc,True,discrete_none,discrete_tt,53978,hospitalization_id,0.33024556031288854,0.3196383294755504,-0.010607230837338166,-0.010607230837338166,-0.01922461731104169,-0.0022335397805567214,-0.01922461731104169,-0.0022335397805567214,0.01899050474762619,0.02457594732045742
exp2_primary_binary,classification,icu_admission,brier,False,discrete_none,discrete_tt,53978,hospitalization_id,0.035652727273168074,0.036029652252778904,0.00037692497961083066,-0.00037692497961083066,0.00010290021270759376,0.0006425434705491564,-0.0006425434705491564,-0.00010290021270759376,0.0074962518740629685,0.009701031837022665
exp2_primary_binary,classification,icu_admission,ece_15,False,discrete_none,discrete_tt,53978,hospitalization_id,0.0047820635351262415,0.0058626260110392295,0.001080562475912988,-0.001080562475912988,-0.0006018972298684078,0.002249035789704421,-0.002249035789704421,0.0006018972298684078,0.04897551224387806,0.1374312843578211
exp2_primary_binary,classification,icu_admission,roc_auc,True,discrete_none,soft_none,53978,hospitalization_id,0.8161464429532784,0.8089179954277603,-0.0072284475255181,-0.0072284475255181,-0.012561409406805588,-0.0018147134595180362,-0.012561409406805588,-0.0018147134595180362,0.008995502248875561,0.011641238204427197
exp2_primary_binary,classification,icu_admission,pr_auc,True,discrete_none,soft_none,53978,hospitalization_id,0.33024556031288854,0.31716123554483944,-0.013084324768049105,-0.013084324768049105,-0.02135198200765936,-0.005108669722742569,-0.02135198200765936,-0.005108669722742569,0.0014992503748125937,0.0021279682739275526
exp2_primary_binary,classification,icu_admission,brier,False,discrete_none,soft_none,53978,hospitalization_id,0.035652727273168074,0.0360802036669259,0.000427476393757828,-0.000427476393757828,0.00017050065409970444,0.0006806067468588796,-0.0006806067468588796,-0.00017050065409970444,0.001999000499750125,0.0026653339996668335
exp2_primary_binary,classification,icu_admission,ece_15,False,discrete_none,soft_none,53978,hospitalization_id,0.0047820635351262415,0.004728259967509559,-5.380356761668266e-05,5.380356761668266e-05,-0.001453510335117959,0.001338647985044433,-0.001338647985044433,0.001453510335117959,0.9260369815092454,0.9526864474739374
exp2_primary_binary,classification,icu_admission,roc_auc,True,discrete_none,soft_rope,53978,hospitalization_id,0.8161464429532784,0.808091913816711,-0.008054529136567457,-0.008054529136567457,-0.013704681383511965,-0.0025957989124231902,-0.013704681383511965,-0.0025957989124231902,0.005997001499250375,0.008245877061469266
exp2_primary_binary,classification,icu_admission,pr_auc,True,discrete_none,soft_rope,53978,hospitalization_id,0.33024556031288854,0.32154808101311916,-0.008697479299769384,-0.008697479299769384,-0.016941868012785615,-0.00019938301129014685,-0.016941868012785615,-0.00019938301129014685,0.047976011994003,0.058637347992670334
exp2_primary_binary,classification,icu_admission,brier,False,discrete_none,soft_rope,53978,hospitalization_id,0.035652727273168074,0.035977293162070906,0.00032456588890283217,-0.00032456588890283217,5.9407634284572994e-05,0.000584685786572613,-0.000584685786572613,-5.9407634284572994e-05,0.017991004497751123,0.021394708051379715
exp2_primary_binary,classification,icu_admission,ece_15,False,discrete_none,soft_rope,53978,hospitalization_id,0.0047820635351262415,0.00471346882027629,-6.859471484995175e-05,6.859471484995175e-05,-0.0016442910574307164,0.0010993940854295242,-0.0010993940854295242,0.0016442910574307164,0.9115442278860569,0.9526864474739374
