measurement,measurement_code,panel,bin_id,pc1,pc2,pc1_var_explained,pc2_var_explained,model_dir,vocab_path
Shared centile vocabulary,shared_Q_tokens,shared_centiles,98,-0.12076227,-0.0030856915,0.056822385638952255,0.05108935385942459,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedFalse_discrete_time_tokens-s42/checkpoint-372270,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_unfused_time_tokens_first_24h-tokenized/train/vocab.gzip
Shared centile vocabulary,shared_Q_tokens,shared_centiles,99,-0.04984029,0.021386191,0.056822385638952255,0.05108935385942459,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedFalse_discrete_time_tokens-s42/checkpoint-372270,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_unfused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,0,-0.57476044,0.48611495,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,1,-0.6445111,0.32012188,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,2,-0.71829003,0.32342878,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,3,-0.6541501,0.24604222,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,5,-0.6724137,-0.0403112,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,6,-0.04341047,0.565583,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,8,-0.6728875,-0.10622296,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,13,-0.3835038,-0.10604264,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,18,-0.444623,-0.17943537,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,24,-0.25673765,-0.36532524,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,31,-0.16705963,-0.41092902,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,39,-0.16066289,-0.47209358,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,47,-0.021262057,-0.5237783,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,55,0.042911958,-0.44922477,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,63,0.06625608,-0.55241704,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,70,0.0998154,-0.32122213,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,75,0.24390313,-0.33113763,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,80,0.44926906,-0.2217445,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,84,0.5105649,-0.14769942,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,87,0.50470483,-0.10500064,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,90,0.52570164,0.042263724,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,92,0.586566,0.013576077,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,93,0.5547216,0.104299545,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,95,0.47951955,0.24216838,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,96,0.42454338,0.33096886,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,97,0.39080715,0.41891783,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,98,0.3576848,0.5750509,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Potassium,LAB_lab//50971//meq/l,fused_centiles,99,0.17730296,0.66404825,0.1932927370071411,0.12675337493419647,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,0,0.13381594,-0.01349374,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,1,0.23663902,0.16908169,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,2,0.15702543,0.07488006,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,3,0.1948779,0.11798466,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,4,0.08617686,0.12241697,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,5,0.027314996,0.019531213,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,6,0.13644794,-0.16342951,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,8,0.043030653,-0.0914091,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,9,0.032705963,0.023719713,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,11,-0.010761935,-0.023249557,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,12,0.01428426,0.08610065,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,14,0.056985896,0.10209583,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,16,0.051536478,0.16174333,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,18,0.043029197,0.32256424,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,20,-0.16426942,0.3491473,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,21,-0.3440277,0.38304704,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,23,-0.45577466,0.4505165,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,25,-0.61082894,0.3417275,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,27,-0.42086864,0.21094231,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,29,-0.67302036,-0.091816574,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,31,-0.5333004,-0.34061083,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,33,-0.2991713,-0.47060454,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,34,-0.21935552,-0.59129167,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
Hemoglobin,LAB_lab//51222//g/dl,fused_centiles,36,0.10431548,-0.5652609,0.10733215510845184,0.09121498465538025,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/ml4h_2026/models/ml4h_llama_exp1_meds_centiles_none_fusedTrue_discrete_time_tokens-s42/checkpoint-186135,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/train/vocab.gzip
