experiment,config_id,backbone,seed,data_version,task_type,outcome,test_cohort_rows,n_labeled,n_unlabeled,n_positive,source_artifact
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,max_sodium,16529,15032,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,min_bnp,16529,628,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,peak_bnp,16529,628,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,min_heart_rate,16529,12232,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,max_heart_rate,16529,12232,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,min_sbp,16529,12187,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,max_sbp,16529,12187,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,min_dbp,16529,12183,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,43,deciles_none_unfused_time_tokens_first_24h,regression,max_dbp,16529,12183,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s43-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,same_admission_death,16529,16529,0,209.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,long_length_of_stay,16529,16529,0,15438.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,imv_event,16529,14766,0,1224.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,prolonged_icu_stay,16529,16529,0,8041.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hyperkalemia,16529,14635,0,99.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypokalemia,16529,14984,0,26.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_anemia,16529,13991,0,341.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hypoglycemia,16529,14803,0,85.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,profound_hyponatremia,16529,14858,0,17.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypernatremia,16529,14976,0,16.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,tachycardia_hr130,16529,11148,0,526.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypertension,16529,10740,0,784.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,vasopressor_initiation,16529,13654,0,642.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hypotension,16529,5176,0,1997.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,crrt_initiation,16529,16429,0,71.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hemodialysis_initiation,16529,16330,0,135.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_creatinine,16529,14977,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,peak_creatinine,16529,14977,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_troponin,16529,1347,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,peak_troponin,16529,1347,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_hemoglobin,16529,14854,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_hemoglobin,16529,14854,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_potassium,16529,15071,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,peak_potassium,16529,15071,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_glucose,16529,14947,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_glucose,16529,14947,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_sodium,16529,15032,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_sodium,16529,15032,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_bnp,16529,628,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,peak_bnp,16529,628,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_heart_rate,16529,12232,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_heart_rate,16529,12232,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_sbp,16529,12187,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_sbp,16529,12187,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,min_dbp,16529,12183,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_icu_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,regression,max_dbp,16529,12183,0,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_icu/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_icu_native-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,same_admission_death,16529,16529,0,209.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,long_length_of_stay,16529,16529,0,15438.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,imv_event,16529,14766,0,1224.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,prolonged_icu_stay,16529,16529,0,8041.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hyperkalemia,16529,14635,0,99.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypokalemia,16529,14984,0,26.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_anemia,16529,13991,0,341.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hypoglycemia,16529,14803,0,85.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,profound_hyponatremia,16529,14858,0,17.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypernatremia,16529,14976,0,16.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,tachycardia_hr130,16529,11148,0,526.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,severe_hypertension,16529,10740,0,784.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,vasopressor_initiation,16529,13654,0,642.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,llama,44,deciles_none_unfused_time_tokens_first_24h,binary,hypotension,16529,5176,0,1997.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl
