family_name,task_type,outcome,handle,metric,higher_is_better,n_eval,point,ci_lo,ci_hi,pred_path,outcomes_parquet
exp1_additional_binary,classification,severe_hypernatremia,trentiles_10_10_10_fused,ece_15,False,47890,0.0005440690490736,0.0003442480307454,0.0009603819503476,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_10-10-10_fused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_10-10-10_fused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,trentiles_10_10_10_unfused,ece_15,False,47890,0.0005590410595455,0.0003836136564585,0.0009673346129217,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_10-10-10_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-10000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_10-10-10_unfused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,trentiles_fused,ece_15,False,47890,0.0005819177183287,0.0004181440522211,0.0010085831757016,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_none_fused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_none_fused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,trentiles_unfused,ece_15,False,47890,0.0003499087736842,0.0002818633159076,0.000794952536846,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/trentiles_none_unfused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,ventiles_5_10_5_fused,ece_15,False,47890,0.0005813565701012,0.0003972510183168,0.0010031917812012,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_5-10-5_fused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_5-10-5_fused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,ventiles_5_10_5_unfused,ece_15,False,47890,0.000445060920131,0.0003194765609175,0.0008661544879488,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_5-10-5_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_5-10-5_unfused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,ventiles_fused,ece_15,False,47890,0.0004684700929232,0.0003202524130645,0.0008875703499313,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_none_fused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_none_fused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,ventiles_unfused,ece_15,False,47890,0.0005583651928407,0.0003716212528365,0.0009530808762681,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/ventiles_none_unfused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,centiles_fused,pr_auc,True,47890,0.0559620618333129,0.0312101180785684,0.1051082859332284,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-16500.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_fused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
exp1_additional_binary,classification,severe_hypernatremia,centiles_unfused,pr_auc,True,47890,0.06696194704887,0.0348160894306889,0.1285471868110796,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-checkpoint-37000.pkl,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/artifacts/runs/tokenized/mimiciv-3.1_meds_70-10-20/centiles_none_unfused_time_tokens_first_24h-tokenized/test/tokens_timelines_extended_outcomes.parquet
