family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
exp2_length_of_stay,regression,length_of_stay,spearman_rho,True,discrete_tt,soft_tt,63750,hospitalization_id,0.5376714168054437,0.5388972570532365,0.0012258402477928199,0.0012258402477928199,-0.002207580968987435,0.004835383479283532,-0.002207580968987435,0.004835383479283532,0.5017491254372813,0.5017491254372813
exp2_length_of_stay,regression,length_of_stay,r2,True,discrete_tt,soft_tt,63750,hospitalization_id,0.17082607916969927,0.16797216135143822,-0.0028539178182610536,-0.0028539178182610536,-0.006007834631797576,0.000556328470859696,-0.006007834631797576,0.000556328470859696,0.09495252373813093,0.11077794436115275
exp2_length_of_stay,regression,length_of_stay,mae,False,discrete_tt,soft_tt,63750,hospitalization_id,85.78535397003328,85.82655028695888,0.04119631692559267,-0.04119631692559267,-0.22766165919556228,0.2858347312502772,-0.2858347312502772,0.22766165919556228,0.7656171914042978,0.7656171914042978
exp2_length_of_stay,regression,length_of_stay,rmse,False,discrete_tt,soft_tt,63750,hospitalization_id,161.4006317336867,161.67815400887568,0.27752227518897143,-0.27752227518897143,-0.053497600860178095,0.5850801264322006,-0.5850801264322006,0.053497600860178095,0.09495252373813093,0.11077794436115275
exp2_length_of_stay,regression,length_of_stay,spearman_rho,True,discrete_tt,xval_tt,63750,hospitalization_id,0.5376714168054437,0.4213697237319419,-0.1163016930735018,-0.1163016930735018,-0.12191391570282638,-0.11098137423656353,-0.12191391570282638,-0.11098137423656353,0.0004997501249375312,0.0008745627186406797
exp2_length_of_stay,regression,length_of_stay,r2,True,discrete_tt,xval_tt,63750,hospitalization_id,0.17082607916969927,0.10942964556081147,-0.0613964336088878,-0.0613964336088878,-0.06743475814566426,-0.05572329011117368,-0.06743475814566426,-0.05572329011117368,0.0004997501249375312,0.0008745627186406797
exp2_length_of_stay,regression,length_of_stay,mae,False,discrete_tt,xval_tt,63750,hospitalization_id,85.78535397003328,90.04219286256031,4.256838892527028,-4.256838892527028,3.9080532809174935,4.611840056518462,-4.611840056518462,-3.9080532809174935,0.0004997501249375312,0.0008745627186406797
exp2_length_of_stay,regression,length_of_stay,rmse,False,discrete_tt,xval_tt,63750,hospitalization_id,161.4006317336867,167.26941198610945,5.868780252422738,-5.868780252422738,5.319045254727171,6.455411055970931,-6.455411055970931,-5.319045254727171,0.0004997501249375312,0.0008745627186406797
exp2_length_of_stay,regression,length_of_stay,spearman_rho,True,discrete_tt,xval_affine_tt,63750,hospitalization_id,0.5376714168054437,0.41039397138791095,-0.12727744541753278,-0.12727744541753278,-0.1330264817973842,-0.12172402839944822,-0.1330264817973842,-0.12172402839944822,0.0004997501249375312,0.0008745627186406797
exp2_length_of_stay,regression,length_of_stay,r2,True,discrete_tt,xval_affine_tt,63750,hospitalization_id,0.17082607916969927,0.10154932497984193,-0.06927675418985735,-0.06927675418985735,-0.07528930777265795,-0.06369377220884775,-0.07528930777265795,-0.06369377220884775,0.0004997501249375312,0.0008745627186406797
