family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
qwen3_additional_binary,classification,crrt_initiation,roc_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,63669,hospitalization_id,0.5325708341763725,0.7512441698372334,0.2186733356608609,0.2186733356608609,0.17587497653252243,0.261881390806644,0.17587497653252243,0.261881390806644,,
qwen3_additional_binary,classification,crrt_initiation,pr_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,63669,hospitalization_id,0.004353469093007634,0.01709085584283976,0.012737386749832123,0.012737386749832123,0.009262143616075767,0.01846329311915534,0.009262143616075767,0.01846329311915534,,
qwen3_additional_binary,classification,crrt_initiation,brier,False,qwen3_deciles_unfused,qwen3_deciles_fused,63669,hospitalization_id,0.00412589899178194,0.004132435556949609,6.536565167669303e-06,-6.536565167669303e-06,-2.2126860621843543e-05,3.292060873779205e-05,-3.292060873779205e-05,2.2126860621843543e-05,,
qwen3_additional_binary,classification,crrt_initiation,ece_15,False,qwen3_deciles_unfused,qwen3_deciles_fused,63669,hospitalization_id,0.0023059266480030503,0.0016790235876474903,-0.00062690306035556,0.00062690306035556,-0.001260572834033241,0.00012783234310837375,-0.00012783234310837375,0.001260572834033241,,
qwen3_additional_binary,classification,hemodialysis_initiation,roc_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,63617,hospitalization_id,0.4652805266108213,0.675401804763184,0.2101212781523627,0.2101212781523627,0.16509756957910082,0.2524399886965982,0.16509756957910082,0.2524399886965982,,
qwen3_additional_binary,classification,hemodialysis_initiation,pr_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,63617,hospitalization_id,0.004770276621187254,0.01844947851310659,0.013679201891919335,0.013679201891919335,0.00970388625178888,0.022319825767935994,0.00970388625178888,0.022319825767935994,,
qwen3_additional_binary,classification,hemodialysis_initiation,brier,False,qwen3_deciles_unfused,qwen3_deciles_fused,63617,hospitalization_id,0.005337777380931809,0.005322061684460242,-1.571569647156653e-05,1.571569647156653e-05,-5.035711595713921e-05,1.386239025488192e-05,-1.386239025488192e-05,5.035711595713921e-05,,
qwen3_additional_binary,classification,hemodialysis_initiation,ece_15,False,qwen3_deciles_unfused,qwen3_deciles_fused,63617,hospitalization_id,0.00349981164220957,0.002189408270122617,-0.0013104033720869532,0.0013104033720869532,-0.0021086693981242095,-0.0005330415157257441,0.0005330415157257441,0.0021086693981242095,,
qwen3_additional_binary,classification,hyperkalemia,roc_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,47454,hospitalization_id,0.5373894263153587,0.5900799735914862,0.05269054727612754,0.05269054727612754,0.01923885650740118,0.08392746307593339,0.01923885650740118,0.08392746307593339,,
qwen3_additional_binary,classification,hyperkalemia,pr_auc,True,qwen3_deciles_unfused,qwen3_deciles_fused,47454,hospitalization_id,0.014248794309839264,0.020957509204292568,0.006708714894453304,0.006708714894453304,0.003827802702172621,0.011038534924981651,0.003827802702172621,0.011038534924981651,,
