family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
exp2_additional_binary,classification,crrt_initiation,roc_auc,True,discrete_none,discrete_rope,63669,hospitalization_id,0.9270588154867496,0.9295331228324101,0.0024743073456604536,0.0024743073456604536,-0.006170309578455768,0.011848090640437832,-0.006170309578455768,0.011848090640437832,0.6146926536731634,0.6934994041440817
exp2_additional_binary,classification,crrt_initiation,pr_auc,True,discrete_none,discrete_rope,63669,hospitalization_id,0.1375896965381307,0.1152953991291674,-0.022294297408963284,-0.022294297408963284,-0.0483585619582496,0.004515375399979922,-0.0483585619582496,0.004515375399979922,0.09395302348825588,0.1797362188470982
exp2_additional_binary,classification,crrt_initiation,brier,False,discrete_none,discrete_rope,63669,hospitalization_id,0.0038739783360978853,0.00399193935140476,0.00011796101530687489,-0.00011796101530687489,7.707416687468368e-06,0.00022763208600423785,-0.00022763208600423785,-7.707416687468368e-06,0.0384807596201899,0.09070464767616192
exp2_additional_binary,classification,crrt_initiation,ece_15,False,discrete_none,discrete_rope,63669,hospitalization_id,0.0013008206823437092,0.0014328210003875042,0.00013200031804379503,-0.00013200031804379503,-0.00029369840608620373,0.00046374941717372163,-0.00046374941717372163,0.00029369840608620373,0.47926036981509246,0.8938530734632684
exp2_additional_binary,classification,crrt_initiation,roc_auc,True,discrete_none,discrete_tt,63669,hospitalization_id,0.9270588154867496,0.9313715977749284,0.004312782288178774,0.004312782288178774,-0.004296681022283219,0.012902413818360742,-0.004296681022283219,0.012902413818360742,0.3493253373313343,0.4753705621416096
exp2_additional_binary,classification,crrt_initiation,pr_auc,True,discrete_none,discrete_tt,63669,hospitalization_id,0.1375896965381307,0.16250318593110755,0.024913489392976856,0.024913489392976856,-0.0038477139113491077,0.05788210970814475,-0.0038477139113491077,0.05788210970814475,0.09095452273863068,0.17655877943381248
exp2_additional_binary,classification,crrt_initiation,brier,False,discrete_none,discrete_tt,63669,hospitalization_id,0.0038739783360978853,0.0038275548990525186,-4.6423437045366774e-05,4.6423437045366774e-05,-0.0001587348631519206,6.342840425463513e-05,-6.342840425463513e-05,0.0001587348631519206,0.39980009995002497,0.6358266649807626
exp2_additional_binary,classification,crrt_initiation,ece_15,False,discrete_none,discrete_tt,63669,hospitalization_id,0.0013008206823437092,0.0015220611426529488,0.00022124046030923966,-0.00022124046030923966,-0.0002714338646971313,0.0004506775934550352,-0.0004506775934550352,0.0002714338646971313,0.15342328835582209,0.6532862600957585
exp2_additional_binary,classification,crrt_initiation,roc_auc,True,discrete_none,soft_none,63669,hospitalization_id,0.9270588154867496,0.9291485530690082,0.0020897375822586106,0.0020897375822586106,-0.006738296185837214,0.010683725007051725,-0.006738296185837214,0.010683725007051725,0.6591704147926037,0.7373770741747772
exp2_additional_binary,classification,crrt_initiation,pr_auc,True,discrete_none,soft_none,63669,hospitalization_id,0.1375896965381307,0.13220455556005506,-0.005385140978075631,-0.005385140978075631,-0.03636025753482803,0.02228331772150298,-0.03636025753482803,0.02228331772150298,0.7086456771614192,0.8245877061469266
