family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
qwen3_extended_regression,regression,max_dbp,spearman_rho,True,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,0.041528198672617034,0.17312732598662917,0.13159912731401213,0.13159912731401213,0.10395252994753379,0.15699798269168502,0.10395252994753379,0.15699798269168502,,
qwen3_extended_regression,regression,max_dbp,r2,True,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,-0.01727062903645482,0.019972029827740934,0.037242658864195755,0.037242658864195755,0.02635192341971191,0.048281960852308715,0.02635192341971191,0.048281960852308715,,
qwen3_extended_regression,regression,max_dbp,mae,False,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,19.175004438153337,18.795660855287093,-0.3793435828662446,0.3793435828662446,-0.5011571117524707,-0.24940627805784418,0.24940627805784418,0.5011571117524707,,
qwen3_extended_regression,regression,max_dbp,rmse,False,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,25.39474845004856,24.92555847684405,-0.46918997320451084,0.46918997320451084,-0.6075768798197388,-0.3323037055702218,0.3323037055702218,0.6075768798197388,,
qwen3_extended_regression,regression,max_heart_rate,spearman_rho,True,qwen3_deciles_unfused,qwen3_deciles_fused,10735,hospitalization_id,-0.03479612336379611,0.18149113666732722,0.21628726003112334,0.21628726003112334,0.19066681148769143,0.24202716751136003,0.19066681148769143,0.24202716751136003,,
qwen3_extended_regression,regression,max_heart_rate,r2,True,qwen3_deciles_unfused,qwen3_deciles_fused,10735,hospitalization_id,-0.06359465355913674,0.02357958887805145,0.08717424243718819,0.08717424243718819,0.07473375116488945,0.09909993429483477,0.07473375116488945,0.09909993429483477,,
qwen3_extended_regression,regression,max_heart_rate,mae,False,qwen3_deciles_unfused,qwen3_deciles_fused,10735,hospitalization_id,19.7508562129871,18.93835343393013,-0.8125027790569703,0.8125027790569703,-0.9507426594883679,-0.6807298818874797,0.6807298818874797,0.9507426594883679,,
qwen3_extended_regression,regression,max_heart_rate,rmse,False,qwen3_deciles_unfused,qwen3_deciles_fused,10735,hospitalization_id,25.201013145155148,24.146175494916594,-1.0548376502385537,1.0548376502385537,-1.1971850466707556,-0.9015333145789795,0.9015333145789795,1.1971850466707556,,
qwen3_extended_regression,regression,max_sbp,spearman_rho,True,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,0.010964919427882589,0.1691603013231325,0.15819538189524993,0.15819538189524993,0.13223137730778545,0.18360632983548775,0.13223137730778545,0.18360632983548775,,
qwen3_extended_regression,regression,max_sbp,r2,True,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,-0.02345199161662581,0.023277569401846998,0.04672956101847281,0.04672956101847281,0.03628263517601135,0.057479163980046925,0.03628263517601135,0.057479163980046925,,
qwen3_extended_regression,regression,max_sbp,mae,False,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,20.772587702263273,20.312001084106406,-0.4605866181568672,0.4605866181568672,-0.5899526391637983,-0.3292382190853543,0.3292382190853543,0.5899526391637983,,
qwen3_extended_regression,regression,max_sbp,rmse,False,qwen3_deciles_unfused,qwen3_deciles_fused,10701,hospitalization_id,26.65171763095818,26.036166871943227,-0.6155507590149547,0.6155507590149547,-0.7563072535074553,-0.475973727457774,0.475973727457774,0.7563072535074553,,
qwen3_extended_regression,regression,max_sodium,spearman_rho,True,qwen3_deciles_unfused,qwen3_deciles_fused,47942,hospitalization_id,-0.021672580398535177,0.062379304830244856,0.08405188522878003,0.08405188522878003,0.07124194184554433,0.09748745454591792,0.07124194184554433,0.09748745454591792,,
