family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
qwen3_scaled_primary_binary,classification,icu_admission,roc_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth8_deciles_fused,53978,hospitalization_id,0.548910863124864,0.7779775741610427,0.2290667110361787,0.2290667110361787,0.21575200919407136,0.24308018868207684,0.21575200919407136,0.24308018868207684,,
qwen3_scaled_primary_binary,classification,icu_admission,pr_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth8_deciles_fused,53978,hospitalization_id,0.0520572217630583,0.2682407846805489,0.2161835629174906,0.2161835629174906,0.19907855819601572,0.23444855082493735,0.19907855819601572,0.23444855082493735,,
qwen3_scaled_primary_binary,classification,icu_admission,brier,False,qwen3_depth8_deciles_unfused,qwen3_depth8_deciles_fused,53978,hospitalization_id,0.04285037275222288,0.03767379966557452,-0.005176573086648359,0.005176573086648359,-0.0057739759943520085,-0.004590102680695685,0.004590102680695685,0.0057739759943520085,,
qwen3_scaled_primary_binary,classification,icu_admission,ece_15,False,qwen3_depth8_deciles_unfused,qwen3_depth8_deciles_fused,53978,hospitalization_id,0.006428290076849518,0.006881664542785453,0.0004533744659359351,-0.0004533744659359351,-0.0022294938390249068,0.002373886151322055,-0.002373886151322055,0.0022294938390249068,,
qwen3_scaled_primary_binary,classification,icu_admission,roc_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.548910863124864,0.48504623213397796,-0.06386463099088607,-0.06386463099088607,-0.07942083253390494,-0.04737051298851818,-0.07942083253390494,-0.04737051298851818,,
qwen3_scaled_primary_binary,classification,icu_admission,pr_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.0520572217630583,0.04322328999089087,-0.00883393177216743,-0.00883393177216743,-0.011548705858573857,-0.0061215318486370005,-0.011548705858573857,-0.0061215318486370005,,
qwen3_scaled_primary_binary,classification,icu_admission,brier,False,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.04285037275222288,0.043182358481249836,0.0003319857290269568,-0.0003319857290269568,0.00025344912224780237,0.00040787699667714223,-0.00040787699667714223,-0.00025344912224780237,,
qwen3_scaled_primary_binary,classification,icu_admission,ece_15,False,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.006428290076849518,0.014038949896578334,0.007610659819728817,-0.007610659819728817,0.0049606062430922445,0.00981043566234022,-0.00981043566234022,-0.0049606062430922445,,
qwen3_scaled_primary_binary,classification,icu_admission,roc_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_fused,53978,hospitalization_id,0.548910863124864,0.7794567075064943,0.23054584438163028,0.23054584438163028,0.2166258579480915,0.24374214769230265,0.2166258579480915,0.24374214769230265,,
qwen3_scaled_primary_binary,classification,icu_admission,pr_auc,True,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_fused,53978,hospitalization_id,0.0520572217630583,0.2645244021302058,0.21246718036714748,0.21246718036714748,0.19562637876484135,0.2301172861941659,0.19562637876484135,0.2301172861941659,,
qwen3_scaled_primary_binary,classification,icu_admission,brier,False,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_fused,53978,hospitalization_id,0.04285037275222288,0.03778911046090267,-0.005061262291320208,0.005061262291320208,-0.005654173823659604,-0.00447480441504703,0.00447480441504703,0.005654173823659604,,
qwen3_scaled_primary_binary,classification,icu_admission,ece_15,False,qwen3_depth8_deciles_unfused,qwen3_depth16_deciles_fused,53978,hospitalization_id,0.006428290076849518,0.00632954727788799,-9.874279896152777e-05,9.874279896152777e-05,-0.002517451281973951,0.001955560746776613,-0.001955560746776613,0.002517451281973951,,
qwen3_scaled_primary_binary,classification,icu_admission,roc_auc,True,qwen3_depth8_deciles_fused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.7779775741610427,0.48504623213397796,-0.2929313420270648,-0.2929313420270648,-0.30850614933612486,-0.2771881017707872,-0.30850614933612486,-0.2771881017707872,,
qwen3_scaled_primary_binary,classification,icu_admission,pr_auc,True,qwen3_depth8_deciles_fused,qwen3_depth16_deciles_unfused,53978,hospitalization_id,0.2682407846805489,0.04322328999089087,-0.22501749468965804,-0.22501749468965804,-0.2433869723079287,-0.20729057355964559,-0.2433869723079287,-0.20729057355964559,,
